"NodeProperties","Airborne, Dengue, Environmental, Generic, HIV, Malaria, Polio, STI, TBHIV, Typhoid, Vector, py_sim","array of objects","NA","NA","NA","An array that contains parameters that add properties to nodes in a simulation. Defined in the demographics file at the same level as **Nodes** and **Defaults**. For example, you can define values for intervention status, risk, and other properties and assign values to different nodes.",".. code-block:: json

    {
        ""NodeProperties"": [
            {
                ""Property"": ""Place"",
                ""Values"": [
                    ""RURAL"",
                    ""URBAN""
                ],
                ""Initial_Distribution"": [
                    0.85,
                    0.15
                ]
            },
            {
                ""Property"": ""InterventionStatus"",
                ""Values"": [
                    ""NONE"",
                    ""SPRAYED_A"",
                    ""SPRAYED_B"",
                    ""FENCE_AND_TRAP""
                ],
                ""Initial_Distribution"": [
                    1,
                    0,
                    0,
                    0
                ]
            }
        ],
        ""Nodes"": [
            {
                ""NodeID"": 1,
                ""NodeAttributes"": {
                    ""Latitude"": 0,
                    ""Longitude"": 0,
                    ""Altitude"": 0,
                    ""Airport"": 0,
                    ""Region"": 1,
                    ""Seaport"": 0,
                    ""InitialPopulation"": 10000,
                    ""BirthRate"": 5.48e-05,
                    ""NodePropertyValues"": [
                        ""Place:URBAN""
                    ]
                }
            }
        ]
    }
"
"Nodes","Airborne, Dengue, Environmental, Generic, HIV, Malaria, Polio, STI, TBHIV, Typhoid, Vector, py_sim","array of JSON objects","NA","NA","NA","The structure that contains parameters settings that will be applied to specific nodes. ",".. code-block:: json

    {
        ""Nodes"": [
            {
                ""NodeID"": 1,
                ""NodeAttributes"": {}
            },
            {
                ""NodeID"": 2,
                ""NodeAttributes"": {}
            }
        ]
    }
"
"nonspec_mean_antibody_distribution","Malaria","JSON object","NA","NA","NA","The mean of the fraction of the antigenic variants of non-specific malaria antibodies that the immune system has been exposed to, binned by age using **PopulationGroups**. **ResultValues** are bounded between 0 and 1, typically increasing with age.  **Immunity_Initialization_Distribution_Type** in the configuration file must be set to DISTRIBUTION_COMPLEX.
",".. code-block:: json

    {
        ""IndividualAttributes"": {
            ""nonspec_mean_antibody_distribution"": {
                ""AxisNames"": [
                    ""age""
                ],
                ""AxisUnits"": [
                    ""years""
                ],
                ""AxisScaleFactors"": [
                    365
                ],
                ""NumPopulationGroups"": [
                    11
                ],
                ""PopulationGroups"": [
                    [
                        0,
                        0.5,
                        1.5,
                        2.5,
                        3.5,
                        4.5,
                        7.5,
                        15,
                        25,
                        35,
                        60
                    ]
                ],
                ""ResultUnits"": ""mean fraction of antibody variants"",
                ""ResultScaleFactor"": 1,
                ""ResultValues"": [
                    0,
                    0.272,
                    0.5547,
                    0.7226,
                    0.8429,
                    0.9186,
                    0.9782,
                    0.9991,
                    1.0,
                    1.0,
                    1.0
                ]
            }
        }
    }
"
"nonspec_variance_antibody_distribution","Malaria","JSON object","NA","NA","NA","The variance of the fraction of the antigenic variants of non-specific malaria antibodies that the immune system has been exposed to, binned by age using **PopulationGroups**. **ResultValues** are bounded between 0 and 1, typically increasing with age.  **Immunity_Initialization_Distribution_Type** in the configuration file must be set to DISTRIBUTION_COMPLEX.",".. code-block:: json

    {
        ""IndividualAttributes"": {
            ""nonspec_variance_antibody_distribution"": {
                ""AxisNames"": [
                    ""age""
                ],
                ""AxisUnits"": [
                    ""years""
                ],
                ""AxisScaleFactors"": [
                    365
                ],
                ""NumPopulationGroups"": [
                    11
                ],
                ""PopulationGroups"": [
                    [
                        0,
                        0.5,
                        1.5,
                        2.5,
                        3.5,
                        4.5,
                        7.5,
                        15,
                        25,
                        35,
                        60
                    ]
                ],
                ""ResultUnits"": ""mean fraction of antibody variants"",
                ""ResultScaleFactor"": 1,
                ""ResultValues"": [
                    0,
                    0.1146,
                    0.1008,
                    0.0795,
                    0.0781,
                    0.055,
                    0.0337,
                    0.0067,
                    0,
                    0,
                    0
                ]
            }
        }
    }
"
"Number_Age_Bins_Female","HIV, STI","integer","1","1000","1","The number of age bins to divide the female population into for pair formation.",".. code-block:: json

    {
        ""Society"": {
            ""INFORMAL"": {
                ""Pair_Formation_Parameters"": {
                    ""Formation_Rate_Constant"": 0.0027398,
                    ""Update_Period"": 7.0,
                    ""Number_Age_Bins_Male"": 2,
                    ""Number_Age_Bins_Female"": 2,
                    ""Age_of_First_Bin_Edge_Male"": 50,
                    ""Age_of_First_Bin_Edge_Female"": 50,
                    ""Years_Between_Bin_Edges_Male"": 35,
                    ""Years_Between_Bin_Edges_Female"": 35,
                    ""Joint_Probabilities"": [
                        [
                            0,
                            1
                        ],
                        [
                            1,
                            0
                        ]
                    ]
                }
            }
        }
    }
"
"Number_Age_Bins_Male","HIV, STI","integer","1","1000","1","The number of age bins to divide the male population into for pair formation.",".. code-block:: json

    {
        ""Society"": {
            ""INFORMAL"": {
                ""Pair_Formation_Parameters"": {
                    ""Formation_Rate_Constant"": 0.0027398,
                    ""Update_Period"": 7.0,
                    ""Number_Age_Bins_Male"": 2,
                    ""Number_Age_Bins_Female"": 2,
                    ""Age_of_First_Bin_Edge_Male"": 50,
                    ""Age_of_First_Bin_Edge_Female"": 50,
                    ""Years_Between_Bin_Edges_Male"": 35,
                    ""Years_Between_Bin_Edges_Female"": 35,
                    ""Joint_Probabilities"": [
                        [
                            0,
                            1
                        ],
                        [
                            1,
                            0
                        ]
                    ]
                }
            }
        }
    }
"
"NumDistributionAxes","Airborne, Dengue, Environmental, Generic, HIV, Malaria, Polio, STI, TBHIV, Typhoid, Vector, py_sim","integer","1","NA","NA","The number of axes to use for a complex distribution. |EMOD_s| does not use this value; it is only informational.",".. code-block:: json

    {
        ""IndividualAttributes"": {
            ""MortalityDistribution"": {
                ""NumDistributionAxes"": 2,
                ""AxisNames"": [
                    ""gender"",
                    ""age""
                ],
                ""AxisScaleFactors"": [
                    1,
                    365
                ]
            }
        }
    }
"
"NumPopulationGroups","Airborne, Dengue, Environmental, Generic, HIV, Malaria, Polio, STI, TBHIV, Typhoid, Vector, py_sim","array of integers","NA","NA","NA","An array of population groupings for each independent variable for a complex distribution. This variable defines the number of columns for each row in the population group table. The number of values in the array is often two, representing the values for gender and number of age bins. |EMOD_s| does not use this value; it is only informational.",".. code-block:: json

    {
        ""IndividualAttributes"": {
            ""MortalityDistribution"": {
                ""AxisNames"": [
                    ""gender"",
                    ""age""
                ],
                ""AxisUnits"": [
                    ""male=0,female=1"",
                    ""years""
                ],
                ""AxisScaleFactors"": [
                    1,
                    365
                ],
                ""NumPopulationGroups"": [
                    2,
                    1
                ],
                ""PopulationGroups"": [
                    [
                        0,
                        1
                    ],
                    [
                        0
                    ]
                ],
                ""ResultUnits"": ""annual deaths per 1000 individuals"",
                ""ResultScaleFactor"": 2.739726027397e-06,
                ""ResultValues"": [
                    [
                        0
                    ],
                    [
                        0
                    ]
                ]
            }
        }
    }
"
"Pair_Formation_Parameters","HIV, STI","JSON object","NA","NA","NA","Structure that defines all relationship formation parameters for the relationship type specified.",".. code-block:: json

    {
        ""Society"": {
            ""TRANSITORY"": {
                ""Pair_Formation_Parameters"": {
                    ""Extra_Relational_Rate_Ratio_Male"": 4,
                    ""Extra_Relational_Rate_Ratio_Female"": 2
                }
            }
        }
    }
"
"PercentageChildren","Airborne, Dengue, Environmental, Generic, HIV, Malaria, Polio, STI, TBHIV, Typhoid, Vector, py_sim","float","0","1","NA","The percentage of individuals in the node that are children. Set **Minimum_Adult_Age_Years** to determine the age at which individuals transition to adults. ",".. code-block:: json

    {
        ""Nodes"": {
            ""NodeID"": 45,
            ""IndividualAttributes"": {
                ""PercentageChildren"": 0.7
            }
        }
    }
"
"PercentageVectorsBySpecies","Dengue, Malaria, Vector","JSON object","NA","NA","NA","A list of key-value pairs of the vector species and percentage of the total they each make up.",".. code-block:: json

    {
        ""Defaults"": {
            ""NodeAttributes"": {
                ""PercentageVectorsBySpecies"": {
                    ""arabiensis"": 0.3,
                    ""funestus"": 0.3,
                    ""gambiae"": 0.4
                }
            }
        }
    }
"
"PfEMP1_mean_antibody_distribution","Malaria","JSON object","NA","NA","NA","The mean of the fraction of the antigenic variants of the PfEMP1 antibody that the immune system has been exposed to, binned by age using **PopulationGroups**. **ResultValues** are bounded between 0 and 1, typically increasing with age.  **Immunity_Initialization_Distribution_Type** in the configuration file must be set to DISTRIBUTION_COMPLEX.
",".. code-block:: json

    {
        ""IndividualAttributes"": {
            ""PfEMP1_mean_antibody_distribution"": {
                ""NumDistributionAxes"": 1,
                ""AxisNames"": [
                    ""age""
                ],
                ""AxisUnits"": [
                    ""years""
                ],
                ""AxisScaleFactors"": [
                    365
                ],
                ""NumPopulationGroups"": [
                    11
                ],
                ""PopulationGroups"": [
                    [
                        0,
                        0.5,
                        1.5,
                        2.5,
                        3.5,
                        4.5,
                        7.5,
                        15,
                        25,
                        35,
                        60
                    ]
                ],
                ""ResultUnits"": ""mean fraction of antibody variants"",
                ""ResultScaleFactor"": 1,
                ""ResultValues"": [
                    0,
                    0.1265,
                    0.3071,
                    0.4547,
                    0.568,
                    0.6627,
                    0.809,
                    0.9405,
                    0.9772,
                    0.9796,
                    0.9801
                ]
            }
        }
    }
"
"PfEMP1_variance_antibody_distribution","Malaria","JSON object","NA","NA","NA","The variance of the fraction of the antigenic variants of the PfEMP1 antibody that the immune system has been exposed to, binned by age using **PopulationGroups**. **ResultValues** are bounded between 0 and 1, typically increasing with age.  **Immunity_Initialization_Distribution_Type** in the configuration file must be set to DISTRIBUTION_COMPLEX.
",".. code-block:: json

    {
        ""IndividualAttributes"": {
            ""PfEMP1_variance_antibody_distribution"": {
                ""AxisNames"": [
                    ""age""
                ],
                ""AxisUnits"": [
                    ""years""
                ],
                ""AxisScaleFactors"": [
                    365
                ],
                ""NumPopulationGroups"": [
                    11
                ],
                ""PopulationGroups"": [
                    [
                        0,
                        0.5,
                        1.5,
                        2.5,
                        3.5,
                        4.5,
                        7.5,
                        15,
                        25,
                        35,
                        60
                    ]
                ],
                ""ResultUnits"": ""mean fraction of antibody variants"",
                ""ResultScaleFactor"": 1,
                ""ResultValues"": [
                    0,
                    0.0606,
                    0.0509,
                    0.0386,
                    0.0334,
                    0.0274,
                    0.0575,
                    0.0261,
                    0.005,
                    0.0045,
                    0.0044
                ]
            }
        }
    }
"
"PopulationGroups","Airborne, Dengue, Environmental, Generic, HIV, Malaria, Polio, STI, TBHIV, Typhoid, Vector, py_sim","matrix of integers","NA","NA","NA","An array in which each row represents one of the distribution axes and contains the values that the independent variable can take. The values must be listed in ascending order and each defines the left edge of the bin.

.. warning::

    Mortality is sampled every 30 days. To correctly attribute neonatal deaths to days 0-30, you must indicate that the threshold for the first age group in **PopulationGroups** is less than 30 days.","The following example configures relatively high infant mortality and lower mortality at ages 10 and 40, with everyone dead by age 120.

.. code-block:: json

    {
        ""IndividualAttributes"": {
            ""MortalityDistribution"": {
                ""AxisNames"": [
                    ""gender"",
                    ""age""
                ],
                ""AxisUnits"": [
                    ""male=0,female=1"",
                    ""years""
                ],
                ""AxisScaleFactors"": [
                    1,
                    365
                ],
                ""NumPopulationGroups"": [
                    2,
                    1
                ],
                ""PopulationGroups"": [
                    [
                        0,
                        1
                    ],
                    [
                        0,
                        10,
                        40,
                        120
                    ]
                ],
                ""ResultUnits"": ""annual deaths per 1000 individuals"",
                ""ResultScaleFactor"": 2.739726027397e-06,
                ""ResultValues"": [
                    [
                        51.6,
                        3.7,
                        5.3,
                        1000
                    ],
                    [
                        60.1,
                        4.1,
                        4.8,
                        1000
                    ]
                ]
            }
        }
    }
"
"PrevalenceDistribution1","Airborne, Dengue, Environmental, Generic, HIV, Malaria, Polio, STI, TBHIV, Typhoid, Vector, py_sim","float","-3.40282e+038","3.40282e+038","1","The first value in the prevalence distribution, the meaning of which depends upon the value set in **PrevalenceDistributionFlag**. The table below shows the flag value and corresponding distribution value. 

.. csv-table::
   :header: PrevalenceDistributionFlag, PrevalenceDistribution1
   :widths: 1, 3

   0, Prevalence value to assign.
   1, Minimum prevalence for a uniform distribution.
   2, Mean prevalence for a Gaussian distribution.
   3, Exponential decay rate.
   4, Mean prevalence for a Poisson distribution.
   5, Mu (the mean of the natural log) for a log normal distribution.
   6, ""Proportion of individuals in the second, user-defined prevalence bin vs. the first prevalence bin (value of 1) for a bimodal distribution. Must be between 0 and 1.""
   7, Scale parameter for a Weibull distribution.

",".. code-block:: json

    {
        ""IndividualAttributes"": {
            ""PrevalenceDistributionFlag"": 0,
            ""PrevalenceDistribution1"": 0.0,
            ""PrevalenceDistribution2"": 0.0
        }
    }
"
"PrevalenceDistribution2","Airborne, Dengue, Environmental, Generic, HIV, Malaria, Polio, STI, TBHIV, Typhoid, Vector, py_sim","float","-3.40282e+038","3.40282e+038","0","The second value in the distribution, the meaning of which depends upon the value set in **PrevalenceDistributionFlag**. The table below shows the flag value and corresponding distribution value. 

.. csv-table::
   :header: PrevalenceDistributionFlag, PrevalenceDistribution2
   :widths: 1, 3

   0, ""NA, set to 0.""
   1, Maximum prevalence for a uniform distribution.
   2, Standard deviation in prevalence for a Gaussian distribution.
   3, ""NA, set to 0.""
   4, ""NA, set to 0.""
   5, Sigma (the standard deviation of the natural log) for a log normal distribution.
   6, ""The prevalence for individuals in the second prevalence bin for a bimodal distribution.""
   7, Shape parameter for a Weibull distribution.

",".. code-block:: json

    {
        ""IndividualAttributes"": {
            ""PrevalenceDistributionFlag"": 0,
            ""PrevalenceDistribution1"": 0.0,
            ""PrevalenceDistribution2"": 0.0
        }
    }
"
"PrevalenceDistributionFlag","Airborne, Dengue, Environmental, Generic, HIV, Malaria, Polio, STI, TBHIV, Typhoid, Vector, py_sim","integer","0","7","0","The type of distribution to use for prevalence.  Possible values are:

* 0 (Constant, everyone in the population has the same prevalence.)
* 1 (Uniform, prevalence is randomly drawn between a minimum and maximum value.)
* 2 (Gaussian)
* 3 (Exponential)
* 4 (Poisson)
* 5 (Log normal)
* 6 (Bimodal, non-continuous with some individuals having a prevalence of 1 and others a user-defined prevalence.)
* 7 (Weibull)
",".. code-block:: json

    {
        ""IndividualAttributes"": {
            ""PrevalenceDistributionFlag"": 0,
            ""PrevalenceDistribution1"": 0.0,
            ""PrevalenceDistribution2"": 0.0
        }
    }
"
"Probability_Person_Is_Behavioral_Super_Spreader","HIV, STI","float","0","1","0.001","The probability that an individual is a behavioral super spreader, where they are allowed multiple relationships of all types.",".. code-block:: json

    {
        ""Social"": {
            ""Concurrency_Configuration"": {
                ""Probability_Person_Is_Behavioral_Super_Spreader"": 0.25,
                ""Individual_Property_Name"": ""NONE"",
                ""NONE"": {
                    ""Extra_Relational_Flag_Type"": ""Independent""
                }
            }
        }
    }
"
"Prob_Extra_Relationship_Female","HIV, STI","float","0","1","0","The probability of a female receiving a flag that allows her to seek additional relationships while currently in another relationship. ",".. code-block:: json

    {
        ""Society"": {
            ""INFORMAL"": {
                ""Concurrency_Parameters"": {
                    ""NONE"": {
                        ""Max_Simultaneous_Relationships_Female"": 3,
                        ""Max_Simultaneous_Relationships_Male"": 3,
                        ""Prob_Extra_Relationship_Female"": 0.8,
                        ""Prob_Extra_Relationship_Male"": 0.8
                    }
                }
            }
        }
    }
"
"Prob_Extra_Relationship_Male","HIV, STI","float","0","1","0","The probability of a male receiving a flag that allows him to seek additional relationships while currently in another relationship. ",".. code-block:: json

    {
        ""Society"": {
            ""INFORMAL"": {
                ""Concurrency_Parameters"": {
                    ""NONE"": {
                        ""Max_Simultaneous_Relationships_Female"": 3,
                        ""Max_Simultaneous_Relationships_Male"": 3,
                        ""Prob_Extra_Relationship_Female"": 0.8,
                        ""Prob_Extra_Relationship_Male"": 0.8
                    }
                }
            }
        }
    }
"
"Property","Airborne, Dengue, Environmental, Generic, HIV, Malaria, Polio, STI, TBHIV, Typhoid, Vector, py_sim","enum","NA","NA","NA","The individual or node property type for which you will assign values to create groups. You can then update the property values assigned to individuals or nodes or target interventions to particular groups. Note that these types, with the exception of Age_Bin, are merely labels that do not affect the simulation unless specified to do so. Possible values are:

Age_Bin
   Assign individuals to age bins. Use with **Age_Bin_Edges_In_Years**. Cannot be used with **NodeProperties**.
Accessibility
   Tag individuals or nodes based on their accessibility. 
Geographic
   Tag individuals or nodes based on geographic characteristics.
HasActiveTB
   Tag individuals or nodes based on active TB status. Typically used only with HIV ART staging interventions.
InterventionStatus
   Tag individuals or nodes based on intervention status, so that receiving an intervention can affect how other interventions are distributed. Use with **Disqualifying_Properties** and **New_Property_Value** in the campaign file. 
Place
   Tag individuals or nodes based on place.
Risk
   Tag individuals or nodes based on disease risk.
QualityofCare
   Tag individuals or nodes based on the quality of medical care.
",".. code-block:: json

    {
        ""NodeProperties"": [
            {
                ""Property"": ""InterventionStatus"",
                ""Values"": [
                    ""NONE"",
                    ""RECENT_SPRAY""
                ],
                ""Initial_Distribution"": [
                    1.0,
                    0.0
                ]
            }
        ]
    }
.. code-block:: json

    {
        ""Defaults"": {
            ""IndividualProperties"": [
                {
                    ""Property"": ""Age_Bin"",
                    ""Age_Bin_Edges_In_Years"": [
                        0,
                        6,
                        10,
                        20,
                        -1
                    ]
                }
            ]
        }
    }
"
"Property_Name","HIV, STI","string","NA","NA","NA","If **Group** is set to INDIVIDUAL_PROPERTY, the name of the individual property as defined in the **IndividualProperties** section.",".. code-block:: json

    {
        ""Society"": {
            ""TRANSITORY"": {
                ""Pair_Formation_Parameters"": {
                    ""Assortivity"": {
                        ""Group"": ""INDIVIDUAL_PROPERTY"",
                        ""Property_Name"": ""Risk"",
                        ""Axes"": [
                            ""LOW"",
                            ""HIGH""
                        ],
                        ""Weighting_Matrix_RowMale_ColumnFemale"": [
                            [
                                0.8275185967686474,
                                0.17248140323135264
                            ],
                            [
                                0.17248140323135264,
                                0.8275185967686474
                            ]
                        ]
                    }
                }
            }
        }
    }
"
"Rate","HIV","float","-100","100","1","The rate (probability/year) proportional to the slope at the inflection point of sigmoidal curve. This parameter is included in the sigmoid utility class, which is currently used with the HIV sim type for the Formation_Rate_Sigmoid and Condom_Usage_Probability parameters.",".. code-block:: json

    {
        ""Max"": 0.3,
        ""Mid"": 2019,
        ""Min"": 0.0125,
        ""Rate"": 1.5
    }
"
"Region","Airborne, Dengue, Environmental, Generic, HIV, Malaria, Polio, STI, TBHIV, Typhoid, Vector, py_sim","boolean","0","1","0","Indicates whether or not the node has a road network for regional migration from (not to) the node. If set to 1, **Enable_Regional_Migration** in the configuration file must be set to 1 or migration will not occur (see :doc:`parameter-configuration-migration` parameters). Primarily used to turn off migration in particular nodes. ",".. code-block:: json

    {
        ""Nodes"": [
            {
                ""NodeID"": 12,
                ""NodeAttributes"": {
                    ""Region"": 1
                }
            }
        ]
    }
"
"Relationship_Parameters","HIV, STI","JSON object","NA","NA","NA","The structure that determines basic aspects of the relationship, such as duration, condom usage, or how to handle migration. ",".. code-block:: json

    {
        ""Society"": {
            ""TRANSITORY"": {
                ""Relationship_Parameters"": {
                    ""Migration_Actions"": [
                        ""TERMINATE"",
                        ""PAUSE"",
                        ""MIGRATE""
                    ],
                    ""Migration_Actions_Distribution"": [
                        0.7,
                        0.2,
                        0.1
                    ]
                }
            }
        }
    }
"
"Resolution","Airborne, Dengue, Environmental, Generic, HIV, Malaria, Polio, STI, TBHIV, Typhoid, Vector, py_sim","integer","NA","NA","NA","The spatial resolution of the demographics file. Files generated by |COMPS_s| will include this value, but it is not used by |EMOD_s| simulations.",".. code-block:: json

    {
        ""Metadata"": {
            ""Resolution"": 150
        }
    }
"
"ResultScaleFactor","Airborne, Dengue, Environmental, Generic, HIV, Malaria, Polio, STI, TBHIV, Typhoid, Vector, py_sim","float","-3.40282e+038","3.40282e+038","1","The scale factor used to convert **ResultUnits** to number of births, deaths, or another variable per individual per day. ",".. code-block:: json

    {
        ""IndividualAttributes"": {
            ""AgeDistribution"": {
                ""AxisScaleFactors"": 1,
                ""DistributionValues"": [
                    0.99,
                    1.0
                ],
                ""ResultScaleFactor"": 365,
                ""ResultUnits"": ""years"",
                ""ResultValues"": [
                    0.0027,
                    0.0027
                ]
            }
        }
    }
"
"ResultUnits","Airborne, Dengue, Environmental, Generic, HIV, Malaria, Polio, STI, TBHIV, Typhoid, Vector, py_sim","string","NA","NA","NA","A string that indicates the units used for the **ResultValues** parameter of a complex distribution. |EMOD_s| does not use this value; it is only informational. The values here are scaled by the value in **ResultScaleFactor** before being passed to |EMOD_s| as a daily rate.",".. code-block:: json

    {
        ""IndividualAttributes"": {
            ""MortalityDistribution"": {
                ""NumPopulationGroups"": [
                    2,
                    1
                ],
                ""PopulationGroups"": [
                    [
                        0,
                        1
                    ],
                    [
                        0
                    ]
                ],
                ""ResultUnits"": ""annual deaths per 1000 individuals"",
                ""ResultScaleFactor"": 2.739726027397e-06,
                ""ResultValues"": [
                    [
                        0
                    ],
                    [
                        0
                    ]
                ]
            }
        }
    }
"
"ResultValues","Airborne, Dengue, Environmental, Generic, HIV, Malaria, Polio, STI, TBHIV, Typhoid, Vector, py_sim","array of floats","NA","NA","NA","An array in which each row represents one of the distribution axes and contains the dependent variable values. The units are configurable; the values are scaled by the value in **ResultScaleFactor** before being passed to |EMOD_s| in units of days.

For age distributions, it lists in ascending order the ages at which to bin the population. The corresponding values in **DistributionValues** represent the proportion of the population that is below that age. If the first member of the array is non-zero, the first bin is defined as those with that exact value (|EMOD_s| does not assume the bins start at zero).

For all other distributions, an array in which each row represents the values for a combination of axes. For example, a mortality distribution that includes both gender and age axes will have a row for males and a row for females that each contain the mortality rate at various ages set in **PopulationGroups**. 


","The following example shows an age distribution in which 10% of individuals are newborn, 25% are under age 5, 50% are between 5 and 20, and 25% are between 20 and 35.

.. code-block:: json

    {
        ""IndividualAttributes"": {
            ""AgeDistribution"": {
                ""DistributionValues"": [
                    0.1,
                    0.25,
                    0.75,
                    1
                ],
                ""ResultValues"": [
                    0,
                    5,
                    20,
                    35
                ]
            }
        }
    }

The following example configures relatively high infant mortality and lower mortality at ages 10 and 40, with everyone dead by age 120.

.. code-block:: json

    {
        ""IndividualAttributes"": {
            ""MortalityDistribution"": {
                ""AxisNames"": [
                    ""gender"",
                    ""age""
                ],
                ""AxisUnits"": [
                    ""male=0,female=1"",
                    ""years""
                ],
                ""AxisScaleFactors"": [
                    1,
                    365
                ],
                ""NumPopulationGroups"": [
                    2,
                    1
                ],
                ""PopulationGroups"": [
                    [
                        0,
                        1
                    ],
                    [
                        0,
                        10,
                        40,
                        120
                    ]
                ],
                ""ResultUnits"": ""annual deaths per 1000 individuals"",
                ""ResultScaleFactor"": 2.739726027397e-06,
                ""ResultValues"": [
                    [
                        51.6,
                        3.7,
                        5.3,
                        1000
                    ],
                    [
                        60.1,
                        4.1,
                        4.8,
                        1000
                    ]
                ]
            }
        }
    }
"
"RiskDistribution1","Airborne, Dengue, Environmental, Generic, HIV, Malaria, Polio, STI, TBHIV, Typhoid, Vector, py_sim","float","-3.40282e+038","3.40282e+038","0","The first value in the risk distribution, the meaning of which depends upon the value set in **RiskDistributionFlag**. The table below shows the flag value and corresponding distribution value. 

.. csv-table::
   :header: RiskDistributionFlag, RiskDistribution1
   :widths: 1, 3

   0, Risk value to assign.
   1, Minimum risk for a uniform distribution.
   2, Mean risk for a Gaussian distribution.
   3, Exponential decay rate.
   4, Mean risk for a Poisson distribution.
   5, Mu (the mean of the natural log) for a log normal distribution.
   6, ""Proportion of individuals in the second, user-defined risk bin vs. the first risk bin (value of 1) for a bimodal distribution. Must be between 0 and 1.""
   7, Scale parameter for a Weibull distribution.
",".. code-block:: json

    {
        ""IndividualAttributes"": {
            ""RiskDistributionFlag"": 0,
            ""RiskDistribution1"": 1,
            ""RiskDistribution2"": 0
        }
    }
"
"RiskDistribution2","Airborne, Dengue, Environmental, Generic, HIV, Malaria, Polio, STI, TBHIV, Typhoid, Vector, py_sim","float","-3.40282e+038","3.40282e+038","0","The second value in the distribution, the meaning of which depends upon the value set in **RiskDistributionFlag**. The table below shows the flag value and corresponding distribution value. 

.. csv-table::
   :header: RiskDistributionFlag, RiskDistribution2
   :widths: 1, 3

   0, ""NA, set to 0.""
   1, Maximum risk for a uniform distribution.
   2, Standard deviation in risk for a Gaussian distribution.
   3, ""NA, set to 0.""
   4, ""NA, set to 0.""
   5, Sigma (the standard deviation of the natural log) for a log normal distribution.
  6, ""The risk of individuals in the second risk bin for a bimodal distribution.""
   7, Shape parameter for a Weibull distribution.

",".. code-block:: json

    {
        ""IndividualAttributes"": {
            ""RiskDistributionFlag"": 0,
            ""RiskDistribution1"": 1,
            ""RiskDistribution2"": 0
        }
    }
"
"RiskDistributionFlag","Airborne, Dengue, Environmental, Generic, HIV, Malaria, Polio, STI, TBHIV, Typhoid, Vector, py_sim","integer","0","7","0","The type of distribution to use for risk.  Possible values are:

* 0 (Constant, everyone in the population has the same risk.)
* 1 (Uniform, risk is randomly drawn between a minimum and maximum value.)
* 2 (Gaussian)
* 3 (Exponential)
* 4 (Poisson)
* 5 (Log normal)
* 6 (Bimodal, non-continuous with some individuals with a risk of 1 and others a user-defined risk.)
* 7 (Weibull)

**Enable_Demographics_Risk** must be set to 1 (see :doc:`parameter-configuration-population` parameters).",".. code-block:: json

    {
        ""IndividualAttributes"": {
            ""RiskDistributionFlag"": 0,
            ""RiskDistribution1"": 1,
            ""RiskDistribution2"": 0
        }
    }
"
"Seaport","Airborne, Dengue, Environmental, Generic, HIV, Malaria, Polio, STI, TBHIV, Typhoid, Vector, py_sim","boolean","0","1","0","Indicates whether or not the node is connected by sea migration from (not to) the node. If set to 1, **Enable_Sea_Migration** in the configuration file must be set to 1 or migration will not occur (see :doc:`parameter-configuration-migration` parameters). Primarily used to turn off migration in particular nodes.",".. code-block:: json

    {
        ""Nodes"": [
            {
                ""NodeID"": 43,
                ""NodeAttributes"": {
                    ""Seaport"": 1
                }
            }
        ]
    }
"
"Society","HIV, STI","JSON object","NA","NA","NA","The structure that defines the behavioral-based parameters of a relationship type. Under this structure, include the following and assign JSON objects to each:

Concurrency_Configuration
    Defines how the simultaneous relationship parameters are used across all relationship types.
TRANSITORY
    All parameters for brief relationships lasting one night, weekend, or week.
INFORMAL
    All parameters for longer-term non-marital relationships.
MARITAL
    All parameters for marital relationships.
COMMERCIAL
    All parameters for transactional relationships involving commercial sex work (CSW).",".. code-block:: json

    {
        ""Society"": {
            ""Concurrency_Configuration"": {
                ""NONE"": {
                    ""Extra_Relational_Flag_Type"": ""Correlated"",
                    ""Correlated_Relationship_Type_Order"": [
                        ""TRANSITORY"",
                        ""INFORMAL"",
                        ""MARITAL"",
                        ""COMMERCIAL""
                    ]
                }
            },
            ""MARITAL"": {
                ""Pair_Formation_Parameters"": {
                    ""Assortivity"": {
                        ""Group"": ""INDIVIDUAL_PROPERTY"",
                        ""Property_Name"": ""Risk"",
                        ""Axes"": [
                            ""LOW"",
                            ""HIGH""
                        ],
                        ""Weighting_Matrix_RowMale_ColumnFemale"": [
                            [
                                0.8275185967686474,
                                0.17248140323135264
                            ],
                            [
                                0.17248140323135264,
                                0.8275185967686474
                            ]
                        ]
                    }
                }
            },
            ""INFORMAL"": {},
            ""TRANSITORY"": {},
            ""COMMERCIAL"": {}
        }
    }
"
